Data;id_producto;País;PBI;id;id2;Variante Shopify;Dashboard PBI;Tipo Link
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;4101;Comuna: La Serena, Coquimbo;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:4101, url:""https://app.powerbi.com/view?r=eyJrIjoiNjYxZWFhZWItOWUzYS00NDNjLTgxMWEtMDU1OWM5ODM0MDI2IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: La Serena, Coquimbo""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;4102;Comuna: Coquimbo, Coquimbo;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:4102, url:""https://app.powerbi.com/view?r=eyJrIjoiNmE4ZjY3Y2EtOTU5Yi00MmI0LWFhYmItYmNhYTgwMzgyNzAxIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Coquimbo, Coquimbo""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;4103;Comuna: Andacollo, Coquimbo;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:4103, url:""https://app.powerbi.com/view?r=eyJrIjoiY2ViMDMzNzQtYzAzMi00ZTM4LTg5ZTItYTllM2MyZjQ4YTgyIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Andacollo, Coquimbo""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;4104;Comuna: La Higuera, Coquimbo;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:4104, url:""https://app.powerbi.com/view?r=eyJrIjoiZjkwZGVlYzctZDJlMC00YjZhLWEwYTEtZTQxZGJjZjlmMTNmIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: La Higuera, Coquimbo""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;4105;Comuna: Paiguano, Coquimbo;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:4105, url:""https://app.powerbi.com/view?r=eyJrIjoiM2Y3MjhiODItYzNiMS00NjI2LTlkNTgtMDNhOTQ5ZTBmZmMwIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Paiguano, Coquimbo""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;4106;Comuna: Vicuña, Coquimbo;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:4106, url:""https://app.powerbi.com/view?r=eyJrIjoiZjU3Njg4ZjMtYmY4My00NzNmLWEyN2ItZGZiZDY0M2U1OWE3IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Vicuña, Coquimbo""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;4201;Comuna: Illapel, Coquimbo;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:4201, url:""https://app.powerbi.com/view?r=eyJrIjoiOWNiN2VlYjUtMDA1Ny00NDE4LWI2YTMtOWRkMTIzZTgzZTUyIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Illapel, Coquimbo""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;4202;Comuna: Canela, Coquimbo;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:4202, url:""https://app.powerbi.com/view?r=eyJrIjoiZjk0YTYyN2UtYmNhYi00Y2VlLWI4NTktODYwMjE2ODQzZWViIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Canela, Coquimbo""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;4203;Comuna: Los Vilos, Coquimbo;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:4203, url:""https://app.powerbi.com/view?r=eyJrIjoiNDVkNzZiMWUtMTQxMC00OWY0LTg3ZDMtNzg4MmFlNDVlNjMzIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Los Vilos, Coquimbo""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;4204;Comuna: Salamanca, Coquimbo;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:4204, url:""https://app.powerbi.com/view?r=eyJrIjoiZTJmZDViYjgtMzI0NC00YjBhLTg3MTEtMGU5ZTFlMzUxM2MyIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Salamanca, Coquimbo""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;4301;Comuna: Ovalle, Coquimbo;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:4301, url:""https://app.powerbi.com/view?r=eyJrIjoiMzEyYjBlMmYtNWY0MS00NGZjLWFkMjMtYjYwNjBiNTI4MzQwIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Ovalle, Coquimbo""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;4302;Comuna: Combarbalá, Coquimbo;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:4302, url:""https://app.powerbi.com/view?r=eyJrIjoiZjU3MDYxYzMtNTk5NC00YTRiLThjMTktZjczODgxZTBlZTIyIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Combarbalá, Coquimbo""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;4303;Comuna: Monte Patria, Coquimbo;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:4303, url:""https://app.powerbi.com/view?r=eyJrIjoiNDc2Y2ZkM2QtY2I2Mi00MGJkLWFhYzctNmMyZGEwOTlhNmIxIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Monte Patria, Coquimbo""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;4304;Comuna: Punitaqui, Coquimbo;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:4304, url:""https://app.powerbi.com/view?r=eyJrIjoiNjZkOWUxZmQtNmI2MS00ODk4LWFmYTEtODA4ZTNmODk3ZDhkIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Punitaqui, Coquimbo""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;4305;Comuna: Río Hurtado, Coquimbo;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:4305, url:""https://app.powerbi.com/view?r=eyJrIjoiY2IxNzNkODEtNDBlZC00MzA5LWJhNDgtZGFlMzhjOTIxYTVjIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Río Hurtado, Coquimbo""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;5101;Comuna: Valparaíso, Valparaíso;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:5101, url:""https://app.powerbi.com/view?r=eyJrIjoiOTY1YjQ4MzAtZDZkMi00M2YzLThmYjEtNzljYTNmODZiMGU3IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Valparaíso, Valparaíso""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;5102;Comuna: Casablanca, Valparaíso;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:5102, url:""https://app.powerbi.com/view?r=eyJrIjoiNTAyMjk5ZjktNTE1OC00MTE0LWExYWYtZjkwNTYzMTRlYThmIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Casablanca, Valparaíso""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;5103;Comuna: Concón, Valparaíso;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:5103, url:""https://app.powerbi.com/view?r=eyJrIjoiMzk4YTEzNDAtMzNiYi00NjBhLWIxOGQtN2FmZTlmNzk5NDA5IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Concón, Valparaíso""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;5104;Comuna: Juan Fernández, Valparaíso;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:5104, url:""https://app.powerbi.com/view?r=eyJrIjoiOGRjMzdhMDUtZGRiNC00NjNhLWIzMjYtM2UwZDNiNzI3ODNiIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Juan Fernández, Valparaíso""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;5105;Comuna: Puchuncaví, Valparaíso;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:5105, url:""https://app.powerbi.com/view?r=eyJrIjoiNjcwZDA1NGItMGY3Ny00OWEzLTgzYjYtNTEzMjNjOWNiN2NlIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Puchuncaví, Valparaíso""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;5107;Comuna: Quintero, Valparaíso;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:5107, url:""https://app.powerbi.com/view?r=eyJrIjoiZTZkMjkzMzAtZjkwZi00OTJmLWE1MzctZWY0ZDBjMGI5M2I1IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Quintero, Valparaíso""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;5109;Comuna: Viña del Mar, Valparaíso;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:5109, url:""https://app.powerbi.com/view?r=eyJrIjoiZTQ0ZTcyYzUtNzhlNy00MTAxLTg2YjYtYmM3ZjhlMTYwZjk2IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Viña del Mar, Valparaíso""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;5201;Comuna: Isla de Pascua, Valparaíso;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:5201, url:""https://app.powerbi.com/view?r=eyJrIjoiMzQ4YWE4YTItNjM1OS00OTg5LWE3NTctMWJhYTdkMWVlYTliIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Isla de Pascua, Valparaíso""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;5301;Comuna: Los Andes, Valparaíso;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:5301, url:""https://app.powerbi.com/view?r=eyJrIjoiMDZjYTQ3MGQtOTZmNy00NmFjLWFlYmYtNDM0OGJjNmE3ZjQ2IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Los Andes, Valparaíso""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;5302;Comuna: Calle Larga, Valparaíso;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:5302, url:""https://app.powerbi.com/view?r=eyJrIjoiMTdkYzk4M2UtYWM5NC00YzAxLWI0YjgtMDIyZGI0YjBlMDM2IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Calle Larga, Valparaíso""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;5303;Comuna: Rinconada, Valparaíso;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:5303, url:""https://app.powerbi.com/view?r=eyJrIjoiYjIzNGQ1NTMtN2U2OS00ZmRkLThjYzctY2YwZWJjMWI4ZGFmIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Rinconada, Valparaíso""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;5304;Comuna: San Esteban, Valparaíso;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:5304, url:""https://app.powerbi.com/view?r=eyJrIjoiMjgwZDI3MjMtMWQ2Yy00ZTlkLWE5NjEtZTFkMjczZjY0Yjc5IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: San Esteban, Valparaíso""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;5401;Comuna: La Ligua, Valparaíso;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:5401, url:""https://app.powerbi.com/view?r=eyJrIjoiZjZlZTY0ZDAtOWY4MS00NzY1LWEzNmMtYmQ3ODFjNjg2OGZlIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: La Ligua, Valparaíso""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;5402;Comuna: Cabildo, Valparaíso;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:5402, url:""https://app.powerbi.com/view?r=eyJrIjoiNzE1MzA4ZjktNTk1NC00MTAwLWIyMDktYTdiM2VhMWU5YTI3IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Cabildo, Valparaíso""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;5403;Comuna: Papudo, Valparaíso;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:5403, url:""https://app.powerbi.com/view?r=eyJrIjoiNDFhNjQ2YzgtZmUyNy00MjZlLWFiZTEtYzY1ZDk4MjE4MmMxIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Papudo, Valparaíso""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;5404;Comuna: Petorca, Valparaíso;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:5404, url:""https://app.powerbi.com/view?r=eyJrIjoiOGIwYjA3YjYtMjgzOC00NmUzLTg4OTktZWVjOTFiM2Y5ZDU4IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Petorca, Valparaíso""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;5405;Comuna: Zapallar, Valparaíso;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:5405, url:""https://app.powerbi.com/view?r=eyJrIjoiYzlkZjAzZGYtZGY5Yi00M2ZkLThkOTAtNWJjYmEyNzFiYjM0IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Zapallar, Valparaíso""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;5501;Comuna: Quillota, Valparaíso;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:5501, url:""https://app.powerbi.com/view?r=eyJrIjoiNTM3YzAwNzQtODUyOS00ODdjLWJkNzMtZTc0M2E1MDM2YzBlIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Quillota, Valparaíso""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;5502;Comuna: Calera, Valparaíso;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:5502, url:""https://app.powerbi.com/view?r=eyJrIjoiMTA3ODBkY2QtNjQyYy00MzY0LTlkMjEtYTRjMmMxMzU5ODYyIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Calera, Valparaíso""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;5503;Comuna: Hijuelas, Valparaíso;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:5503, url:""https://app.powerbi.com/view?r=eyJrIjoiMmQ0MzRlZmQtYTQ1Ni00Y2NlLThiYjItY2YyNWNhYjlhMTk2IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Hijuelas, Valparaíso""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;5504;Comuna: La Cruz, Valparaíso;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:5504, url:""https://app.powerbi.com/view?r=eyJrIjoiNTUwNGQ5ODktYWE5MC00NGJiLTg5MzYtYTlkMDNjMGMxY2Y0IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: La Cruz, Valparaíso""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;5506;Comuna: Nogales, Valparaíso;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:5506, url:""https://app.powerbi.com/view?r=eyJrIjoiY2NlOGU0NDEtMmQ5Zi00ZTcxLTg4ZjAtODgxMDY0ZjZhOTRhIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Nogales, Valparaíso""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;5601;Comuna: San Antonio, Valparaíso;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:5601, url:""https://app.powerbi.com/view?r=eyJrIjoiZTNiMmEwMWUtOTY1MS00Y2YyLTg2YjMtNDJmNDBjYTdmZTlkIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: San Antonio, Valparaíso""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;5602;Comuna: Algarrobo, Valparaíso;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:5602, url:""https://app.powerbi.com/view?r=eyJrIjoiZDliYjU4ZTQtZTNmMS00NDg2LTgxM2QtZmUxOTI5N2UwZjdkIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Algarrobo, Valparaíso""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;5603;Comuna: Cartagena, Valparaíso;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:5603, url:""https://app.powerbi.com/view?r=eyJrIjoiNmNjNTk3YjktZmM0ZS00NDhlLTkzN2ItNjkzZWE3MWYzMjI3IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Cartagena, Valparaíso""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;5604;Comuna: El Quisco, Valparaíso;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:5604, url:""https://app.powerbi.com/view?r=eyJrIjoiZmI0MGJlMDMtZjFlMS00Y2E4LTk0YWYtNmVmNWE4Y2ZmNTlhIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: El Quisco, Valparaíso""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;5605;Comuna: El Tabo, Valparaíso;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:5605, url:""https://app.powerbi.com/view?r=eyJrIjoiODk0Nzg2YWYtYTRiYS00MWI1LTkyODMtOTFlZjYzNDQ1MTE2IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: El Tabo, Valparaíso""));";PBI
